FIPS,Year,State,ST,FIPS State,County,Population,"Estimated Age-adjusted Death Rate, 16 Categories (in ranges)"
22123,2000,Louisiana,LA,22,"West Carroll Parish, LA",12285,2.1-4
22123,2003,Louisiana,LA,22,"West Carroll Parish, LA",12155,2.1-4
22123,2004,Louisiana,LA,22,"West Carroll Parish, LA",12009,4.1-6
22123,2009,Louisiana,LA,22,"West Carroll Parish, LA",11633,6.1-8
22123,2002,Louisiana,LA,22,"West Carroll Parish, LA",12134,2.1-4
22123,2014,Louisiana,LA,22,"West Carroll Parish, LA",11518,10.1-12
22123,2008,Louisiana,LA,22,"West Carroll Parish, LA",11670,6.1-8
22123,2015,Louisiana,LA,22,"West Carroll Parish, LA",11293,12.1-14
22123,1999,Louisiana,LA,22,"West Carroll Parish, LA",12368,0-2
22123,2006,Louisiana,LA,22,"West Carroll Parish, LA",11851,4.1-6
22123,2010,Louisiana,LA,22,"West Carroll Parish, LA",11578,8.1-10
22123,2011,Louisiana,LA,22,"West Carroll Parish, LA",11517,8.1-10
22125,2004,Louisiana,LA,22,"West Feliciana Parish, LA",15300,2.1-4
22125,2012,Louisiana,LA,22,"West Feliciana Parish, LA",15436,8.1-10
22125,2009,Louisiana,LA,22,"West Feliciana Parish, LA",15639,6.1-8
22125,2000,Louisiana,LA,22,"West Feliciana Parish, LA",15145,2.1-4
22125,2011,Louisiana,LA,22,"West Feliciana Parish, LA",15468,6.1-8
22125,2005,Louisiana,LA,22,"West Feliciana Parish, LA",15431,4.1-6
22125,2006,Louisiana,LA,22,"West Feliciana Parish, LA",15736,4.1-6
22125,2008,Louisiana,LA,22,"West Feliciana Parish, LA",15767,4.1-6
22125,2002,Louisiana,LA,22,"West Feliciana Parish, LA",15216,2.1-4
22125,2013,Louisiana,LA,22,"West Feliciana Parish, LA",15425,8.1-10
22125,2014,Louisiana,LA,22,"West Feliciana Parish, LA",15363,10.1-12
22125,2003,Louisiana,LA,22,"West Feliciana Parish, LA",15326,2.1-4
22125,2001,Louisiana,LA,22,"West Feliciana Parish, LA",15152,2.1-4
22125,2015,Louisiana,LA,22,"West Feliciana Parish, LA",15385,10.1-12
22125,1999,Louisiana,LA,22,"West Feliciana Parish, LA",14913,2.1-4
22125,2010,Louisiana,LA,22,"West Feliciana Parish, LA",15624,6.1-8
22125,2007,Louisiana,LA,22,"West Feliciana Parish, LA",15655,4.1-6
22127,2003,Louisiana,LA,22,"Winn Parish, LA",16165,8.1-10
22127,2014,Louisiana,LA,22,"Winn Parish, LA",14746,18.1-20
22127,2009,Louisiana,LA,22,"Winn Parish, LA",15393,14.1-16
22127,2002,Louisiana,LA,22,"Winn Parish, LA",16427,8.1-10
22127,2010,Louisiana,LA,22,"Winn Parish, LA",15282,14.1-16
22127,2001,Louisiana,LA,22,"Winn Parish, LA",16498,6.1-8
22127,2000,Louisiana,LA,22,"Winn Parish, LA",16816,6.1-8
22127,1999,Louisiana,LA,22,"Winn Parish, LA",17079,6.1-8
22127,2006,Louisiana,LA,22,"Winn Parish, LA",15720,10.1-12
22127,2007,Louisiana,LA,22,"Winn Parish, LA",15588,12.1-14
22127,2011,Louisiana,LA,22,"Winn Parish, LA",15136,16.1-18
22127,2005,Louisiana,LA,22,"Winn Parish, LA",15751,10.1-12
22127,2012,Louisiana,LA,22,"Winn Parish, LA",15048,16.1-18
22127,2013,Louisiana,LA,22,"Winn Parish, LA",14777,18.1-20
22127,2008,Louisiana,LA,22,"Winn Parish, LA",15398,12.1-14
22127,2015,Louisiana,LA,22,"Winn Parish, LA",14568,20.1-22
22127,2004,Louisiana,LA,22,"Winn Parish, LA",15908,8.1-10
23001,2009,Maine,ME,23,"Androscoggin County, ME",107830,8.1-10
23001,2008,Maine,ME,23,"Androscoggin County, ME",108284,8.1-10
23001,2014,Maine,ME,23,"Androscoggin County, ME",107408,12.1-14
23001,2010,Maine,ME,23,"Androscoggin County, ME",107706,10.1-12
23001,2003,Maine,ME,23,"Androscoggin County, ME",106140,6.1-8
23001,2015,Maine,ME,23,"Androscoggin County, ME",107233,12.1-14
23001,2011,Maine,ME,23,"Androscoggin County, ME",107403,10.1-12
23001,2001,Maine,ME,23,"Androscoggin County, ME",104260,4.1-6
23001,2000,Maine,ME,23,"Androscoggin County, ME",103852,4.1-6
23001,2006,Maine,ME,23,"Androscoggin County, ME",107932,8.1-10
23001,2012,Maine,ME,23,"Androscoggin County, ME",107558,10.1-12
23001,2004,Maine,ME,23,"Androscoggin County, ME",106867,6.1-8
23001,1999,Maine,ME,23,"Androscoggin County, ME",103403,4.1-6
23001,2002,Maine,ME,23,"Androscoggin County, ME",105063,6.1-8
23001,2013,Maine,ME,23,"Androscoggin County, ME",107365,12.1-14
23001,2005,Maine,ME,23,"Androscoggin County, ME",107352,6.1-8
23001,2007,Maine,ME,23,"Androscoggin County, ME",107739,8.1-10
23003,2003,Maine,ME,23,"Aroostook County, ME",72944,4.1-6
23003,2013,Maine,ME,23,"Aroostook County, ME",69971,8.1-10
23003,2002,Maine,ME,23,"Aroostook County, ME",72942,4.1-6
23003,2004,Maine,ME,23,"Aroostook County, ME",72959,4.1-6
23003,2014,Maine,ME,23,"Aroostook County, ME",69361,8.1-10
23003,2001,Maine,ME,23,"Aroostook County, ME",72962,4.1-6
23003,2011,Maine,ME,23,"Aroostook County, ME",71335,8.1-10
23003,2008,Maine,ME,23,"Aroostook County, ME",72542,6.1-8
23003,1999,Maine,ME,23,"Aroostook County, ME",74227,2.1-4
23003,2010,Maine,ME,23,"Aroostook County, ME",71721,6.1-8
23003,2012,Maine,ME,23,"Aroostook County, ME",70729,8.1-10
23003,2009,Maine,ME,23,"Aroostook County, ME",72258,6.1-8
23003,2006,Maine,ME,23,"Aroostook County, ME",72827,6.1-8
23003,2007,Maine,ME,23,"Aroostook County, ME",72711,6.1-8
23003,2000,Maine,ME,23,"Aroostook County, ME",73872,4.1-6
23003,2005,Maine,ME,23,"Aroostook County, ME",72881,4.1-6
23003,2015,Maine,ME,23,"Aroostook County, ME",68628,10.1-12
23005,2014,Maine,ME,23,"Cumberland County, ME",287875,16.1-18
23005,2008,Maine,ME,23,"Cumberland County, ME",280681,10.1-12
23005,2009,Maine,ME,23,"Cumberland County, ME",281969,12.1-14
23005,2000,Maine,ME,23,"Cumberland County, ME",266109,6.1-8
23005,2005,Maine,ME,23,"Cumberland County, ME",276275,10.1-12
23005,1999,Maine,ME,23,"Cumberland County, ME",263931,6.1-8
23005,2006,Maine,ME,23,"Cumberland County, ME",277084,10.1-12
23005,2004,Maine,ME,23,"Cumberland County, ME",274920,8.1-10
23005,2001,Maine,ME,23,"Cumberland County, ME",268391,6.1-8
23005,2012,Maine,ME,23,"Cumberland County, ME",284103,14.1-16
23005,2010,Maine,ME,23,"Cumberland County, ME",281462,12.1-14
23005,2003,Maine,ME,23,"Cumberland County, ME",273041,8.1-10
23005,2013,Maine,ME,23,"Cumberland County, ME",285882,16.1-18
23005,2015,Maine,ME,23,"Cumberland County, ME",289977,18.1-20
23005,2002,Maine,ME,23,"Cumberland County, ME",270533,8.1-10
23005,2011,Maine,ME,23,"Cumberland County, ME",282758,14.1-16
23005,2007,Maine,ME,23,"Cumberland County, ME",278781,10.1-12
23007,1999,Maine,ME,23,"Franklin County, ME",29370,2.1-4
23007,2004,Maine,ME,23,"Franklin County, ME",30096,4.1-6
23007,2005,Maine,ME,23,"Franklin County, ME",30226,4.1-6
23007,2008,Maine,ME,23,"Franklin County, ME",30652,6.1-8
23007,2009,Maine,ME,23,"Franklin County, ME",30779,6.1-8
23007,2010,Maine,ME,23,"Franklin County, ME",30719,8.1-10
23007,2003,Maine,ME,23,"Franklin County, ME",30026,4.1-6
23007,2012,Maine,ME,23,"Franklin County, ME",30634,8.1-10
23007,2001,Maine,ME,23,"Franklin County, ME",29631,4.1-6
23007,2002,Maine,ME,23,"Franklin County, ME",30019,4.1-6
23007,2011,Maine,ME,23,"Franklin County, ME",30716,8.1-10
23007,2006,Maine,ME,23,"Franklin County, ME",30528,6.1-8
23007,2007,Maine,ME,23,"Franklin County, ME",30596,6.1-8
23007,2014,Maine,ME,23,"Franklin County, ME",30206,10.1-12
23007,2015,Maine,ME,23,"Franklin County, ME",29991,12.1-14
23007,2000,Maine,ME,23,"Franklin County, ME",29498,2.1-4
23007,2013,Maine,ME,23,"Franklin County, ME",30464,10.1-12
23009,2006,Maine,ME,23,"Hancock County, ME",54009,8.1-10
23009,2009,Maine,ME,23,"Hancock County, ME",54499,10.1-12
23009,2011,Maine,ME,23,"Hancock County, ME",54546,12.1-14
23009,2012,Maine,ME,23,"Hancock County, ME",54548,12.1-14
23009,2004,Maine,ME,23,"Hancock County, ME",53613,8.1-10
23009,2003,Maine,ME,23,"Hancock County, ME",53030,6.1-8
23009,2007,Maine,ME,23,"Hancock County, ME",54300,8.1-10
23009,2000,Maine,ME,23,"Hancock County, ME",51967,6.1-8
23009,1999,Maine,ME,23,"Hancock County, ME",51404,4.1-6
23009,2001,Maine,ME,23,"Hancock County, ME",52109,6.1-8
23009,2010,Maine,ME,23,"Hancock County, ME",54370,10.1-12
23009,2014,Maine,ME,23,"Hancock County, ME",54738,14.1-16
23009,2008,Maine,ME,23,"Hancock County, ME",54371,10.1-12
23009,2005,Maine,ME,23,"Hancock County, ME",53745,8.1-10
23009,2015,Maine,ME,23,"Hancock County, ME",54659,14.1-16
23009,2013,Maine,ME,23,"Hancock County, ME",54800,14.1-16
23009,2002,Maine,ME,23,"Hancock County, ME",52327,6.1-8
23011,2011,Maine,ME,23,"Kennebec County, ME",121785,12.1-14
23011,2010,Maine,ME,23,"Kennebec County, ME",122104,12.1-14
23011,2007,Maine,ME,23,"Kennebec County, ME",121741,10.1-12
23011,2002,Maine,ME,23,"Kennebec County, ME",118611,6.1-8
23011,2000,Maine,ME,23,"Kennebec County, ME",117177,6.1-8
23011,2009,Maine,ME,23,"Kennebec County, ME",122084,10.1-12
23011,2005,Maine,ME,23,"Kennebec County, ME",120957,8.1-10
23011,2003,Maine,ME,23,"Kennebec County, ME",119538,6.1-8
23011,2015,Maine,ME,23,"Kennebec County, ME",119980,16.1-18
23011,2004,Maine,ME,23,"Kennebec County, ME",120303,8.1-10
23011,2006,Maine,ME,23,"Kennebec County, ME",121508,8.1-10
23011,2014,Maine,ME,23,"Kennebec County, ME",121026,14.1-16
23011,1999,Maine,ME,23,"Kennebec County, ME",116679,6.1-8
23011,2012,Maine,ME,23,"Kennebec County, ME",121657,12.1-14
23011,2008,Maine,ME,23,"Kennebec County, ME",122147,10.1-12
23011,2001,Maine,ME,23,"Kennebec County, ME",118024,6.1-8
23011,2013,Maine,ME,23,"Kennebec County, ME",121114,14.1-16
23013,2007,Maine,ME,23,"Knox County, ME",40297,12.1-14
23013,2008,Maine,ME,23,"Knox County, ME",40225,12.1-14
23013,2000,Maine,ME,23,"Knox County, ME",39666,8.1-10
23013,2009,Maine,ME,23,"Knox County, ME",39924,14.1-16
23013,2012,Maine,ME,23,"Knox County, ME",39635,16.1-18
23013,2011,Maine,ME,23,"Knox County, ME",39692,16.1-18
23013,2003,Maine,ME,23,"Knox County, ME",40393,8.1-10
23013,2001,Maine,ME,23,"Knox County, ME",39884,8.1-10
23013,1999,Maine,ME,23,"Knox County, ME",39303,6.1-8
23013,2015,Maine,ME,23,"Knox County, ME",39855,20.1-22
23013,2010,Maine,ME,23,"Knox County, ME",39715,14.1-16
23013,2002,Maine,ME,23,"Knox County, ME",40258,8.1-10
23013,2006,Maine,ME,23,"Knox County, ME",40417,12.1-14
23013,2013,Maine,ME,23,"Knox County, ME",39635,18.1-20
23013,2014,Maine,ME,23,"Knox County, ME",39798,18.1-20
23013,2005,Maine,ME,23,"Knox County, ME",40571,10.1-12
23013,2004,Maine,ME,23,"Knox County, ME",40514,10.1-12
23015,2008,Maine,ME,23,"Lincoln County, ME",34768,8.1-10
23015,1999,Maine,ME,23,"Lincoln County, ME",33212,4.1-6
23015,2013,Maine,ME,23,"Lincoln County, ME",34171,12.1-14
23015,2005,Maine,ME,23,"Lincoln County, ME",34864,6.1-8
23015,2014,Maine,ME,23,"Lincoln County, ME",34149,12.1-14
23015,2002,Maine,ME,23,"Lincoln County, ME",34206,6.1-8
23015,2000,Maine,ME,23,"Lincoln County, ME",33697,4.1-6
23015,2009,Maine,ME,23,"Lincoln County, ME",34627,10.1-12
23015,2004,Maine,ME,23,"Lincoln County, ME",34827,6.1-8
23015,2006,Maine,ME,23,"Lincoln County, ME",34904,8.1-10
23015,2007,Maine,ME,23,"Lincoln County, ME",34899,8.1-10
23015,2003,Maine,ME,23,"Lincoln County, ME",34495,6.1-8
23015,2015,Maine,ME,23,"Lincoln County, ME",33969,14.1-16
23015,2001,Maine,ME,23,"Lincoln County, ME",33968,4.1-6
23015,2012,Maine,ME,23,"Lincoln County, ME",34213,12.1-14
23015,2011,Maine,ME,23,"Lincoln County, ME",34278,10.1-12
23015,2010,Maine,ME,23,"Lincoln County, ME",34388,10.1-12
23017,2000,Maine,ME,23,"Oxford County, ME",54787,4.1-6
23017,2009,Maine,ME,23,"Oxford County, ME",57923,8.1-10
23017,2006,Maine,ME,23,"Oxford County, ME",57556,6.1-8
23017,2004,Maine,ME,23,"Oxford County, ME",56763,6.1-8
23017,2008,Maine,ME,23,"Oxford County, ME",58138,8.1-10
23017,2014,Maine,ME,23,"Oxford County, ME",57301,10.1-12
23017,2001,Maine,ME,23,"Oxford County, ME",55157,4.1-6
23017,2015,Maine,ME,23,"Oxford County, ME",57202,12.1-14
23017,1999,Maine,ME,23,"Oxford County, ME",54454,4.1-6
23017,2012,Maine,ME,23,"Oxford County, ME",57501,10.1-12
23017,2005,Maine,ME,23,"Oxford County, ME",57235,6.1-8
23017,2002,Maine,ME,23,"Oxford County, ME",55843,4.1-6
23017,2007,Maine,ME,23,"Oxford County, ME",57966,6.1-8
23017,2010,Maine,ME,23,"Oxford County, ME",57773,8.1-10
23017,2013,Maine,ME,23,"Oxford County, ME",57326,10.1-12
23017,2003,Maine,ME,23,"Oxford County, ME",56206,4.1-6
23017,2011,Maine,ME,23,"Oxford County, ME",57775,8.1-10
23019,2002,Maine,ME,23,"Penobscot County, ME",147298,8.1-10
23019,2010,Maine,ME,23,"Penobscot County, ME",153871,12.1-14
23019,2012,Maine,ME,23,"Penobscot County, ME",153607,14.1-16
23019,2015,Maine,ME,23,"Penobscot County, ME",152692,18.1-20
23019,2008,Maine,ME,23,"Penobscot County, ME",153372,10.1-12
23019,2001,Maine,ME,23,"Penobscot County, ME",146110,6.1-8
23019,2000,Maine,ME,23,"Penobscot County, ME",144937,6.1-8
23019,2006,Maine,ME,23,"Penobscot County, ME",151446,10.1-12
23019,2004,Maine,ME,23,"Penobscot County, ME",148814,8.1-10
23019,2005,Maine,ME,23,"Penobscot County, ME",149726,8.1-10
23019,2013,Maine,ME,23,"Penobscot County, ME",153527,16.1-18
23019,2014,Maine,ME,23,"Penobscot County, ME",153535,16.1-18
23019,1999,Maine,ME,23,"Penobscot County, ME",144902,6.1-8
23019,2009,Maine,ME,23,"Penobscot County, ME",153770,12.1-14
23019,2003,Maine,ME,23,"Penobscot County, ME",148759,8.1-10
23019,2007,Maine,ME,23,"Penobscot County, ME",152232,10.1-12
23019,2011,Maine,ME,23,"Penobscot County, ME",153822,14.1-16
23021,1999,Maine,ME,23,"Piscataquis County, ME",17218,2.1-4
23021,2004,Maine,ME,23,"Piscataquis County, ME",17493,6.1-8
23021,2015,Maine,ME,23,"Piscataquis County, ME",16931,16.1-18
23021,2007,Maine,ME,23,"Piscataquis County, ME",17660,8.1-10
23021,2005,Maine,ME,23,"Piscataquis County, ME",17614,6.1-8
23021,2002,Maine,ME,23,"Piscataquis County, ME",17269,4.1-6
23021,2014,Maine,ME,23,"Piscataquis County, ME",17040,14.1-16
23021,2009,Maine,ME,23,"Piscataquis County, ME",17433,10.1-12
23021,2000,Maine,ME,23,"Piscataquis County, ME",17245,4.1-6
23021,2010,Maine,ME,23,"Piscataquis County, ME",17546,10.1-12
23021,2013,Maine,ME,23,"Piscataquis County, ME",17183,14.1-16
23021,2012,Maine,ME,23,"Piscataquis County, ME",17269,12.1-14
23021,2011,Maine,ME,23,"Piscataquis County, ME",17359,12.1-14
23021,2008,Maine,ME,23,"Piscataquis County, ME",17534,8.1-10
23021,2003,Maine,ME,23,"Piscataquis County, ME",17433,6.1-8
23021,2001,Maine,ME,23,"Piscataquis County, ME",17203,4.1-6
23021,2006,Maine,ME,23,"Piscataquis County, ME",17597,8.1-10
23023,2003,Maine,ME,23,"Sagadahoc County, ME",35966,4.1-6
23023,2010,Maine,ME,23,"Sagadahoc County, ME",35233,8.1-10
23023,2013,Maine,ME,23,"Sagadahoc County, ME",35033,10.1-12
23023,2005,Maine,ME,23,"Sagadahoc County, ME",35813,4.1-6
23023,2001,Maine,ME,23,"Sagadahoc County, ME",35323,2.1-4
23023,2008,Maine,ME,23,"Sagadahoc County, ME",35860,6.1-8
23023,2006,Maine,ME,23,"Sagadahoc County, ME",35895,4.1-6
23023,2004,Maine,ME,23,"Sagadahoc County, ME",36100,4.1-6
23023,2000,Maine,ME,23,"Sagadahoc County, ME",35176,2.1-4
23023,2011,Maine,ME,23,"Sagadahoc County, ME",35102,8.1-10
23023,2014,Maine,ME,23,"Sagadahoc County, ME",35063,10.1-12
23023,2002,Maine,ME,23,"Sagadahoc County, ME",35545,4.1-6
23023,2007,Maine,ME,23,"Sagadahoc County, ME",35890,6.1-8
23023,2012,Maine,ME,23,"Sagadahoc County, ME",35114,8.1-10
23023,2009,Maine,ME,23,"Sagadahoc County, ME",35567,6.1-8
23023,2015,Maine,ME,23,"Sagadahoc County, ME",35149,10.1-12
23023,1999,Maine,ME,23,"Sagadahoc County, ME",35218,2.1-4
23025,2005,Maine,ME,23,"Somerset County, ME",51600,6.1-8
23025,2012,Maine,ME,23,"Somerset County, ME",51855,10.1-12
23025,2010,Maine,ME,23,"Somerset County, ME",52250,10.1-12
23025,2015,Maine,ME,23,"Somerset County, ME",51113,14.1-16
23025,2003,Maine,ME,23,"Somerset County, ME",51336,6.1-8
23025,2000,Maine,ME,23,"Somerset County, ME",50874,4.1-6
23025,2009,Maine,ME,23,"Somerset County, ME",52104,8.1-10
23025,2008,Maine,ME,23,"Somerset County, ME",52316,8.1-10
23025,1999,Maine,ME,23,"Somerset County, ME",50786,4.1-6
23025,2006,Maine,ME,23,"Somerset County, ME",52195,8.1-10
23025,2014,Maine,ME,23,"Somerset County, ME",51260,12.1-14
23025,2013,Maine,ME,23,"Somerset County, ME",51727,12.1-14
23025,2001,Maine,ME,23,"Somerset County, ME",50871,4.1-6
23025,2004,Maine,ME,23,"Somerset County, ME",51328,6.1-8
23025,2002,Maine,ME,23,"Somerset County, ME",51017,6.1-8
23025,2011,Maine,ME,23,"Somerset County, ME",51932,10.1-12
23025,2007,Maine,ME,23,"Somerset County, ME",52459,8.1-10
23027,2006,Maine,ME,23,"Waldo County, ME",38763,8.1-10
23027,2004,Maine,ME,23,"Waldo County, ME",38209,6.1-8
23027,2013,Maine,ME,23,"Waldo County, ME",38970,12.1-14
23027,2014,Maine,ME,23,"Waldo County, ME",39025,12.1-14
23027,2001,Maine,ME,23,"Waldo County, ME",37039,4.1-6
23027,2008,Maine,ME,23,"Waldo County, ME",38680,8.1-10
23027,2003,Maine,ME,23,"Waldo County, ME",37952,6.1-8
23027,2012,Maine,ME,23,"Waldo County, ME",38914,10.1-12
23027,2000,Maine,ME,23,"Waldo County, ME",36445,4.1-6
23027,2015,Maine,ME,23,"Waldo County, ME",39155,14.1-16
23027,2002,Maine,ME,23,"Waldo County, ME",37584,6.1-8
23027,2011,Maine,ME,23,"Waldo County, ME",38816,10.1-12
23027,2009,Maine,ME,23,"Waldo County, ME",38706,8.1-10
23027,1999,Maine,ME,23,"Waldo County, ME",35736,4.1-6
23027,2010,Maine,ME,23,"Waldo County, ME",38816,10.1-12
23027,2007,Maine,ME,23,"Waldo County, ME",38751,8.1-10
23027,2005,Maine,ME,23,"Waldo County, ME",38410,6.1-8
23029,2009,Maine,ME,23,"Washington County, ME",32925,14.1-16
23029,2010,Maine,ME,23,"Washington County, ME",32824,16.1-18
23029,2012,Maine,ME,23,"Washington County, ME",32519,18.1-20
23029,2000,Maine,ME,23,"Washington County, ME",33876,6.1-8
23029,2007,Maine,ME,23,"Washington County, ME",33424,12.1-14
23029,2008,Maine,ME,23,"Washington County, ME",33289,14.1-16
23029,2013,Maine,ME,23,"Washington County, ME",32235,20.1-22
23029,2015,Maine,ME,23,"Washington County, ME",31625,22.1-24
23029,2002,Maine,ME,23,"Washington County, ME",33345,8.1-10
23029,1999,Maine,ME,23,"Washington County, ME",34148,6.1-8
23029,2006,Maine,ME,23,"Washington County, ME",33323,12.1-14
23029,2003,Maine,ME,23,"Washington County, ME",33403,10.1-12
23029,2001,Maine,ME,23,"Washington County, ME",33499,8.1-10
23029,2011,Maine,ME,23,"Washington County, ME",32711,16.1-18
23029,2014,Maine,ME,23,"Washington County, ME",31863,20.1-22
23029,2005,Maine,ME,23,"Washington County, ME",33319,10.1-12
23029,2004,Maine,ME,23,"Washington County, ME",33474,10.1-12
23031,2008,Maine,ME,23,"York County, ME",197650,10.1-12
23031,2012,Maine,ME,23,"York County, ME",199032,14.1-16
23031,2004,Maine,ME,23,"York County, ME",197408,8.1-10
23031,2010,Maine,ME,23,"York County, ME",197197,12.1-14
23031,2015,Maine,ME,23,"York County, ME",201169,16.1-18
23031,2014,Maine,ME,23,"York County, ME",200608,16.1-18
23031,2007,Maine,ME,23,"York County, ME",197594,10.1-12
23031,2013,Maine,ME,23,"York County, ME",199375,14.1-16
23031,2001,Maine,ME,23,"York County, ME",191261,6.1-8
23031,2000,Maine,ME,23,"York County, ME",187894,6.1-8
23031,2005,Maine,ME,23,"York County, ME",198199,8.1-10
23031,1999,Maine,ME,23,"York County, ME",182817,6.1-8
23031,2002,Maine,ME,23,"York County, ME",194100,6.1-8
23031,2003,Maine,ME,23,"York County, ME",195851,8.1-10
23031,2006,Maine,ME,23,"York County, ME",197635,8.1-10
23031,2011,Maine,ME,23,"York County, ME",198227,12.1-14
23031,2009,Maine,ME,23,"York County, ME",197192,10.1-12
24001,2012,Maryland,MD,24,"Allegany County, MD",73982,16.1-18
24001,2008,Maryland,MD,24,"Allegany County, MD",74638,14.1-16
24001,2003,Maryland,MD,24,"Allegany County, MD",74076,10.1-12
24001,2015,Maryland,MD,24,"Allegany County, MD",72528,20.1-22
24001,2004,Maryland,MD,24,"Allegany County, MD",74408,10.1-12
24001,2007,Maryland,MD,24,"Allegany County, MD",74449,12.1-14
24001,2009,Maryland,MD,24,"Allegany County, MD",75101,14.1-16
24001,2014,Maryland,MD,24,"Allegany County, MD",73008,20.1-22
24001,2006,Maryland,MD,24,"Allegany County, MD",73980,12.1-14
24001,2011,Maryland,MD,24,"Allegany County, MD",74592,16.1-18
24001,2001,Maryland,MD,24,"Allegany County, MD",74525,8.1-10
24001,2002,Maryland,MD,24,"Allegany County, MD",74204,8.1-10
24001,1999,Maryland,MD,24,"Allegany County, MD",75288,6.1-8
24001,2013,Maryland,MD,24,"Allegany County, MD",73637,18.1-20
24001,2000,Maryland,MD,24,"Allegany County, MD",74804,8.1-10
24001,2005,Maryland,MD,24,"Allegany County, MD",73979,10.1-12
24001,2010,Maryland,MD,24,"Allegany County, MD",75024,14.1-16
24003,2001,Maryland,MD,24,"Anne Arundel County, MD",498559,8.1-10
24003,2003,Maryland,MD,24,"Anne Arundel County, MD",507769,8.1-10
24003,1999,Maryland,MD,24,"Anne Arundel County, MD",484800,6.1-8
24003,2002,Maryland,MD,24,"Anne Arundel County, MD",504884,8.1-10
24003,2007,Maryland,MD,24,"Anne Arundel County, MD",520503,12.1-14
24003,2013,Maryland,MD,24,"Anne Arundel County, MD",556134,16.1-18
24003,2004,Maryland,MD,24,"Anne Arundel County, MD",513259,10.1-12
24003,2008,Maryland,MD,24,"Anne Arundel County, MD",525304,12.1-14
24003,2010,Maryland,MD,24,"Anne Arundel County, MD",539308,14.1-16
24003,2006,Maryland,MD,24,"Anne Arundel County, MD",517698,10.1-12
24003,2014,Maryland,MD,24,"Anne Arundel County, MD",560286,18.1-20
24003,2011,Maryland,MD,24,"Anne Arundel County, MD",545084,14.1-16
24003,2005,Maryland,MD,24,"Anne Arundel County, MD",516171,10.1-12
24003,2012,Maryland,MD,24,"Anne Arundel County, MD",550700,16.1-18
24003,2015,Maryland,MD,24,"Anne Arundel County, MD",564195,18.1-20
24003,2009,Maryland,MD,24,"Anne Arundel County, MD",532395,12.1-14
24003,2000,Maryland,MD,24,"Anne Arundel County, MD",491670,8.1-10
24005,2012,Maryland,MD,24,"Baltimore County, MD",818533,20.1-22
24005,2008,Maryland,MD,24,"Baltimore County, MD",798651,16.1-18
24005,2007,Maryland,MD,24,"Baltimore County, MD",796073,14.1-16
24005,2002,Maryland,MD,24,"Baltimore County, MD",770147,10.1-12
24005,2015,Maryland,MD,24,"Baltimore County, MD",831128,24.1-26
24005,2010,Maryland,MD,24,"Baltimore County, MD",806171,18.1-20
24005,2009,Maryland,MD,24,"Baltimore County, MD",801808,16.1-18
24005,1999,Maryland,MD,24,"Baltimore County, MD",749425,8.1-10
24005,2004,Maryland,MD,24,"Baltimore County, MD",784371,12.1-14
24005,2003,Maryland,MD,24,"Baltimore County, MD",777756,12.1-14
24005,2014,Maryland,MD,24,"Baltimore County, MD",827794,22.1-24
24005,2011,Maryland,MD,24,"Baltimore County, MD",813210,18.1-20
24005,2013,Maryland,MD,24,"Baltimore County, MD",824130,22.1-24
24005,2000,Maryland,MD,24,"Baltimore County, MD",755598,10.1-12
24005,2005,Maryland,MD,24,"Baltimore County, MD",789110,12.1-14
24005,2006,Maryland,MD,24,"Baltimore County, MD",793733,14.1-16
24005,2001,Maryland,MD,24,"Baltimore County, MD",762925,10.1-12
24009,2000,Maryland,MD,24,"Calvert County, MD",75118,6.1-8
24009,2011,Maryland,MD,24,"Calvert County, MD",89288,12.1-14
